Date,SPY_MA20,SPY_MA50,SPY_MA200,SPY_RSI,SPY_Upper_BB,SPY_Lower_BB,QQQ_MA20,QQQ_MA50,QQQ_MA200,QQQ_RSI,QQQ_Upper_BB,QQQ_Lower_BB,DIA_MA20,DIA_MA50,DIA_MA200,DIA_RSI,DIA_Upper_BB,DIA_Lower_BB
2021-08-13,439.2794982910156,432.10919799804685,397.8304995727539,61.97466708033029,449.0820410784683,429.4769555035629,365.57850189208983,356.3404022216797,326.73075134277343,50.802956996432954,372.9356145801749,358.22138920400477,350.1520004272461,346.76320068359377,324.25499938964845,59.431275645169926,357.25354227290626,343.05045858158593
2021-08-16,440.37949829101564,432.59659790039063,398.4320495605469,70.41026644234907,448.1472981303044,432.61169845172685,366.2940017700195,357.00800231933596,327.2174513244629,63.66362348352521,371.71210205438757,360.87590148565147,350.9865005493164,346.9366009521484,324.7104493713379,63.84364358280341,356.8138520244838,345.159149074149
2021-08-17,441.028498840332,433.0335980224609,399.00234954833985,61.707946661985005,447.5936556755536,434.46334200511046,366.64100189208983,357.59060241699217,327.66415130615235,49.729797496585356,370.77150690446376,362.5104968797159,351.4240005493164,347.08140075683593,325.14664932250975,59.73005900226258,356.6689680656173,346.1790330330155
2021-08-18,441.25999908447267,433.3715979003906,399.56554946899416,47.09370448448838,447.15567319308985,435.3643249758555,366.6735015869141,358.09960205078124,328.1283012390137,40.00936800255906,370.64275749556066,362.7042456782675,351.530500793457,347.15700073242186,325.5719493103027,48.6121900751443,356.5641174164042,346.4968841705098
2021-08-19,441.47999877929686,433.73579772949216,400.1138493347168,52.83251799298209,446.76069002817064,436.1993075304231,366.6740005493164,358.642001953125,328.59820114135744,48.561969344458305,370.64181718553283,362.7061839131,351.5915008544922,347.25080078125,325.97334930419925,50.0,356.48588290127606,346.69711880770836
2021-08-20,441.6509979248047,434.1307977294922,400.65049926757814,60.923895396469376,446.9431971880514,436.358798661558,366.65050048828124,359.1896020507813,329.06360122680667,56.27252111756115,370.5856953536427,362.7153056229198,351.6210006713867,347.3744006347656,326.3558993530273,55.604301431294694,356.49653508646986,346.74546625630353
2021-08-23,441.96299896240237,434.5897979736328,401.16909927368164,61.42060343873603,447.80569067417446,436.1203072506303,366.8875015258789,359.8294024658203,329.49520126342776,61.366821811312846,371.75068652330646,362.0243165284514,351.72300109863284,347.5410009765625,326.73059936523435,54.79287857809554,356.6648556817149,346.78114651555074
2021-08-24,442.41099853515624,435.0439978027344,401.6577493286133,67.77381978081385,448.6602229784145,436.161774091898,367.3845016479492,360.4266021728516,329.8951011657715,62.1836525940884,373.1400185013257,361.6289847945727,351.8790008544922,347.7298010253906,327.0797492980957,63.18202806889894,356.8709745475654,346.8870271614189
2021-08-25,442.9149993896484,435.53259765625,402.1514993286133,65.24520144870766,449.5614691753907,436.26852960390613,367.8330017089844,361.07740173339846,330.29605117797854,59.517541028715854,374.41684555884035,361.24915785912845,352.1200012207031,347.94520080566406,327.4345492553711,59.09324104994124,357.0651010206848,347.1749014207214
2021-08-26,443.1955001831055,436.0155981445312,402.60999938964846,57.43007539779917,449.9126290111476,436.47837135506336,368.1300018310547,361.70560180664063,330.71520126342773,57.885271304169706,374.9871020375448,361.2729016245646,352.18700103759767,348.17320068359373,327.73674926757815,50.17354334044452,357.09410423937175,347.2798978358236
